0.728302;0.392579;0.347273;0.294315;0.423401;0.31327;0.557488;0.300336;0.621119;0.649235;0.5;0.345483;0.285221;0.276162;0.504733;0.293467;0.27919;0.518811;0.37571;0.465388;0.477912;0.466358;0.316067;0.382847;0.559217;0.242408;0.282054;0.463341;0.446256
0.835481;0.550445;0.501976;0.441379;0.581791;0.463584;0.70473;0.448497;0.756439;0.778101;0.654517;0.5;0.430514;0.419549;0.658785;0.440372;0.42323;0.671336;0.532742;0.622526;0.634262;0.623441;0.466811;0.540281;0.706187;0.377407;0.426697;0.62059;0.604236
0.870426;0.618273;0.571423;0.511045;0.647914;0.533408;0.759452;0.518244;0.80424;0.822647;0.714779;0.569486;0.5;0.488784;0.718622;0.510024;0.492557;0.729875;0.601306;0.685688;0.696418;0.686527;0.536634;0.608551;0.760731;0.445019;0.496103;0.683911;0.66883
0.875403;0.628806;0.582375;0.52225;0.658081;0.544558;0.767554;0.529436;0.811208;0.8291;0.723838;0.580451;0.511216;0.5;0.727606;0.521231;0.503774;0.73863;0.612013;0.695277;0.70582;0.696103;0.547772;0.619187;0.768803;0.456127;0.507321;0.693531;0.678693
0.72454;0.388074;0.342994;0.290398;0.418786;0.309212;0.552812;0.296373;0.616653;0.644912;0.495267;0.341215;0.281378;0.272394;0.5;0.289557;0.275396;0.514083;0.37128;0.460681;0.47319;0.461649;0.311989;0.378384;0.554545;0.238948;0.278237;0.458637;0.441583
0.865836;0.608765;0.561575;0.501022;0.638712;0.523416;0.75205;0.508226;0.797849;0.816721;0.706533;0.559628;0.489976;0.478769;0.710443;0.5;0.482538;0.721896;0.591654;0.676982;0.687873;0.677833;0.526649;0.598958;0.753356;0.435138;0.486082;0.675179;0.659889
0.873747;0.625275;0.578698;0.518482;0.654676;0.540811;0.76485;0.525673;0.808885;0.82695;0.72081;0.57677;0.507443;0.496226;0.724604;0.517462;0.5;0.735705;0.608422;0.692069;0.702676;0.692899;0.544029;0.615621;0.766108;0.452384;0.503547;0.690312;0.675392
0.713152;0.37478;0.33041;0.278925;0.405137;0.297307;0.538845;0.284758;0.603249;0.631906;0.481189;0.328664;0.270125;0.26137;0.485917;0.278104;0.264295;0.5;0.358225;0.446715;0.459169;0.447679;0.300023;0.365224;0.540586;0.228852;0.267063;0.444682;0.427738
0.816651;0.517821;0.469226;0.409333;0.549579;0.43117;0.676727;0.416319;0.731471;0.754633;0.62429;0.467258;0.398694;0.387987;0.62872;0.408346;0.391578;0.641775;0.5;0.591248;0.603337;0.59219;0.434354;0.507579;0.678259;0.347119;0.394963;0.589257;0.572483
0.754859;0.426092;0.379334;0.323913;0.457564;0.343845;0.591373;0.330256;0.653163;0.680126;0.534612;0.377474;0.314312;0.304723;0.539319;0.323018;0.307931;0.553285;0.408752;0.5;0.512563;0.500975;0.346777;0.416099;0.593066;0.268774;0.310963;0.497943;0.480725
0.745439;0.41385;0.367574;0.313005;0.445118;0.332596;0.579174;0.319235;0.641691;0.669094;0.522088;0.365738;0.303582;0.29418;0.52681;0.312127;0.297324;0.540831;0.396663;0.487437;0.5;0.488411;0.335481;0.403941;0.580882;0.259011;0.300297;0.485381;0.468194
0.754136;0.425139;0.378416;0.323059;0.456596;0.342966;0.59043;0.329394;0.652279;0.679277;0.533642;0.376559;0.313473;0.303897;0.538351;0.322167;0.307101;0.552321;0.40781;0.499025;0.511589;0.5;0.345895;0.415152;0.592125;0.268008;0.310128;0.496968;0.479752
0.85295;0.583079;0.535156;0.474369;0.613745;0.496758;0.731624;0.48156;0.780093;0.800207;0.683933;0.533189;0.463366;0.452228;0.688011;0.473351;0.455971;0.699977;0.565646;0.653223;0.664519;0.654105;0.5;0.573079;0.732999;0.409117;0.459492;0.651356;0.63555
0.812068;0.510248;0.461683;0.402024;0.542064;0.423751;0.670059;0.408972;0.725474;0.748977;0.617153;0.459719;0.391449;0.380813;0.621616;0.401042;0.384379;0.634776;0.492421;0.583901;0.596059;0.584848;0.426921;0.5;0.671608;0.340281;0.387742;0.5819;0.565048
0.678751;0.337497;0.295456;0.247404;0.366605;0.264471;0.498247;0.25281;0.56373;0.593317;0.440783;0.293813;0.239269;0.231197;0.445455;0.246644;0.233892;0.459414;0.321741;0.406934;0.419118;0.407875;0.267001;0.328392;0.5;0.20141;0.236444;0.404949;0.38846
0.893362;0.668861;0.624449;0.565866;0.696502;0.587744;0.79746;0.572932;0.836693;0.852608;0.757592;0.622593;0.554981;0.543873;0.761052;0.564862;0.547616;0.771148;0.652881;0.731226;0.740989;0.731992;0.590883;0.659719;0.79859;0.5;0.551128;0.729606;0.715799
0.872174;0.621945;0.575235;0.514939;0.651461;0.537285;0.762288;0.522134;0.806682;0.82491;0.717946;0.573303;0.503897;0.492679;0.721763;0.513918;0.496453;0.732937;0.605037;0.689037;0.699703;0.689872;0.540508;0.612258;0.763556;0.448872;0.5;0.687271;0.672273
0.756378;0.428106;0.381273;0.325718;0.459607;0.345705;0.59336;0.332079;0.655025;0.681914;0.536659;0.37941;0.316089;0.306469;0.541363;0.324821;0.309688;0.555318;0.410743;0.502057;0.514619;0.503032;0.348644;0.4181;0.595051;0.270394;0.312729;0.5;0.48278
0.76885;0.445054;0.397656;0.341029;0.476762;0.361452;0.609873;0.347535;0.670425;0.69667;0.553744;0.395764;0.33117;0.321307;0.558417;0.340111;0.324608;0.572262;0.427517;0.519275;0.531806;0.520248;0.36445;0.434952;0.61154;0.284201;0.327727;0.51722;0.5
