Target area,Source area,FLN,SLN
8m,ProM,0.000582587904018642,0.395833333333333
8m,SII,0.00075250937602408,0.370967741935483
8m,STPc,0.0336687259530773,0.269646719538572
8m,STPi,0.0139942469444478,0.209019947961838
8m,STPr,0.00143219526404583,0.0508474576271186
8m,TEa/ma,0.0000364117440011651,0.666666666666666
8m,TEa/mp,0.000157784224005049,0.153846153846153
8m,TEMPORAL_POLE,0.000133509728004272,0.181818181818181
8m,TEOm,0.0000242744960007767,0.5
8m,TEpd,0.0000364117440011651,0.333333333333333
8m,TEpv,0.0000121372480003883,0
8m,TH/TF,0.0000121372480003883,0
8m,TPt,0.0000849607360027187,0.142857142857142
8m,V2,0.000121372480003883,0.2
8m,V3,0.0000485489920015535,0.25
8m,V3A,0.0000121372480003883,0
8m,V4,0.000109235232003495,1
8m,V4t,0.00014564697600466,0.583333333333333
8m,V6A,0.000582587904018642,0.4375
8m,VIP,0.000703960384022526,0.344827586206896
9/46d,2,0.0000465918091599496,0.833333333333333
9/46d,5,0.000970662690832285,0.823999999999999
9/46d,9,0.024289863175387,0.588075447570332
9/46d,10,0.00788566370032148,0.574101427868045
9/46d,11,0.000256254950379723,0.545454545454545
9/46d,12,0.00719843451521222,0.292880258899676
9/46d,13,0.000698877137399245,0.138888888888888
9/46d,14,0.0000543571106866079,0.285714285714285
9/46d,23,0.00821568901520446,0.491493383742911
9/46d,31,0.0272872695646771,0.515936254980079
9/46d,32,0.0000310612061066331,0
9/46d,44,0.00946201991023311,0.405826836274107
9/46d,24a,0.00062898942365932,0.172839506172839
9/46d,24b,0.000516392551522775,0.248120300751879
9/46d,24c,0.00303623289692338,0.413043478260869
9/46d,24d,0.000551336408392737,0.338028169014084
9/46d,29/30,0.00543959371942412,0.309778729478943
9/46d,45A,0.0200500085418316,0.522269558481797
9/46d,45B,0.00423985463355542,0.518315018315018
9/46d,46d,0.195724424979421,0.559769886927196
9/46d,46v,0.0968061314820854,0.434805278145429
9/46d,7A,0.000729938343505878,0.723404255319148
9/46d,7B,0.00111043811831213,0.573426573426573
9/46d,7m,0.0346953672211091,0.698075201432408
9/46d,7op,0.000838652564879094,0.555555555555555
9/46d,8B,0.0709748559536566,0.596389496717724
9/46d,8l,0.0147035984407274,0.533403749669923
9/46d,8m,0.22153240460327,0.581418581418581
9/46d,8r,0.0586823836369566,0.623064708217546
9/46d,9/46v,0.0168351737097951,0.528597785977859
9/46d,CORE,0.0000155306030533165,0
9/46d,DP,0.0000465918091599496,0.666666666666666
9/46d,F1,0.0000543571106866079,0.285714285714285
9/46d,F2,0.0218632064483063,0.507369916533475
9/46d,F3,0.00035720387022628,0.391304347826086
9/46d,F4,0.00936883629191321,0.614173228346456
9/46d,F5,0.000636754725185978,0.5
9/46d,F6,0.00964838714687291,0.605633802816901
9/46d,F7,0.0559295842457562,0.633877125997917
9/46d,FST,0.000287316156486356,0.554054054054054
9/46d,Gu,0.0000232959045799748,0
9/46d,INSULA,0.00198015188929786,0.215686274509803
9/46d,LB,0.0000698877137399245,0.333333333333333
9/46d,LIP,0.00243053937784404,0.45367412140575
9/46d,MB,0.00022519374427309,0.137931034482758
9/46d,MIP,0.000163071332059823,0.857142857142857
9/46d,MST,0.00195685598471788,0.373015873015873
9/46d,MT,0.00022519374427309,0.413793103448275
9/46d,OPAI,0.0000310612061066331,0
9/46d,OPRO,0.00129680535495193,0.140718562874251
9/46d,Parainsula,0.00013201012595319,0.147058823529411
9/46d,PBc,0.00201509574616782,0.53179190751445
9/46d,PBr,0.000535805805339421,0.231884057971014
9/46d,PERIRHINAL,0.00000776530152665828,1
9/46d,PGa,0.000458152790072838,0.406779661016949
9/46d,PIP,0.0000155306030533165,1
9/46d,Pro.St.,0.000209663141219773,0.851851851851851
9/46d,ProM,0.000330025314882976,0.0941176470588235
9/46d,SII,0.000120362173663203,0.548387096774193
9/46d,STPc,0.0256216123872089,0.609031671465373
9/46d,STPi,0.00649179207628632,0.52212918660287
9/46d,STPr,0.000151423379769836,0.153846153846153
9/46d,TEa/ma,0.0000116479522899874,0
9/46d,TEa/mp,0.00000776530152665828,0
9/46d,TEad,0.0000155306030533165,0
9/46d,TEav,0.00000776530152665828,0
9/46d,TEMPORAL_POLE,0.000116479522899874,0.333333333333333
9/46d,TEO,0.00000776530152665828,0
9/46d,TPt,0.000838652564879094,0.546296296296296
9/46d,V2,0.0018131979064747,0.687366167023554
9/46d,V3,0.0000465918091599496,0.833333333333333
9/46d,V4,0.000085418316793241,0.818181818181818
9/46d,V6,0.00106384630915218,0.562043795620437
9/46d,V6A,0.0190327540418394,0.793961648306813
9/46d,VIP,0.000760999549612511,0.612244897959183
9/46v,2,0.00178258775206454,0.771844660194174
9/46v,3,0.0000346133544090202,0.666666666666666
9/46v,5,0.0000692267088180404,0.5
9/46v,9,0.000435551376313504,0.23841059602649
9/46v,10,0.000236524588461638,0.378048780487804
9/46v,11,0.0546689088428467,0.569250250619954
9/46v,12,0.128698220585138,0.491752207629207
9/46v,13,0.0135799727131389,0.502973661852166
9/46v,14,0.000461511392120269,0.525
9/46v,23,0.012858861162951,0.517048003589053
9/46v,31,0.0000346133544090202,0.333333333333333
9/46v,32,0.0000894178322233022,0
9/46v,44,0.0799337731152307,0.523094688221709
9/46v,24a,0.0128646300553525,0.461883408071748
9/46v,24b,0.00583811911032141,0.403162055335968
9/46v,24c,0.00659961290731985,0.389860139860139
9/46v,24d,0.0011999296195127,0.620192307692307
9/46v,29/30,0.00550640779723496,0.299109481403876
9/46v,45A,0.0594311295202877,0.462046204620462
9/46v,45B,0.00746494676754536,0.420401854714064
9/46v,46d,0.0373247338377268,0.659659969088098
9/46v,46v,0.284083337419632,0.587269515067825
9/46v,7A,0.0219737111573263,0.616959831976896
9/46v,7B,0.0196690386429257,0.642616219387006
9/46v,7m,0.000767262689399948,0.398496240601503
9/46v,7op,0.000455742499718766,0.525316455696202
9/46v,8B,0.0163951922050725,0.506685432793807
9/46v,8l,0.00299982404878175,0.257692307692307
9/46v,8m,0.0339557006752488,0.597349643221202
9/46v,8r,0.00186912113808709,0.401234567901234
9/46v,9/46d,0.0142549331241148,0.609469850263051
9/46v,AIP,0.00197296120131415,0.584795321637426
9/46v,ENTORHINAL,0.0000230755696060134,0
9/46v,F1,0.0000576889240150337,0.4
9/46v,F2,0.00509970088292898,0.450226244343891
9/46v,F3,0.00122012074291796,0.472813238770685
9/46v,F4,0.0144683821429704,0.442583732057416
9/46v,F5,0.0172836016349041,0.453271028037383
9/46v,F6,0.00797260929887766,0.460202604920405
9/46v,F7,0.00926484119681441,0.424657534246575
9/46v,FST,0.0000230755696060134,0
9/46v,Gu,0.0000807644936210472,0.285714285714285
9/46v,INSULA,0.0101099839336346,0.562910128388017
9/46v,IPa,0.00876294755788362,0.458854509545753
9/46v,LIP,0.0158759918889372,0.551598837209302
9/46v,MB,0.0000230755696060134,0
9/46v,MST,0.00056535145534733,0.428571428571428
9/46v,OPAI,0.000161528987242094,0.0714285714285714
9/46v,OPRO,0.00477664290844479,0.417874396135265
9/46v,Parainsula,0.0000432666930112753,0
9/46v,PBc,0.0000201911234052618,0
9/46v,PBr,0.0000115377848030067,0
9/46v,PERIRHINAL,0.00215756575816226,0.181818181818181
9/46v,PGa,0.00523526985436431,0.436363636363636
9/46v,ProM,0.00898793436154225,0.568677792041078
9/46v,SII,0.0221986979609849,0.674116424116424
9/46v,STPc,0.00097494281585407,0.556213017751479
9/46v,STPi,0.000703804872983411,0.299180327868852
9/46v,STPr,0.000262484604268403,0.34065934065934
9/46v,TEa/ma,0.0111801134741135,0.468524251805985
9/46v,TEa/mp,0.0200728611110309,0.557551372323609
9/46v,TEad,0.000230755696060134,0.05
9/46v,TEav,0.000784569366604458,0.0588235294117647
9/46v,TEMPORAL_POLE,0.000692267088180404,0.0833333333333333
9/46v,TEOm,0.0000230755696060134,1
9/46v,TEpd,0.00010384006322706,0.444444444444444
9/46v,TEpv,0.000692267088180404,0.220833333333333
9/46v,TH/TF,0.0000605733702157854,0
9/46v,TPt,0.00215756575816226,0.48663101604278
9/46v,V3,0.0000115377848030067,1
9/46v,V6A,0.0000807644936210472,0.714285714285714
9/46v,VIP,0.0000346133544090202,0.666666666666666
DP,9,0.0000158995782636865,1
DP,12,0.00000397489456592163,0
DP,23,0.00203117112318595,0.189823874755381
DP,31,0.0021861920112569,0.327272727272727
DP,24b,0.000906275961030133,0.342105263157894
DP,24c,0.0000278242619614514,0
DP,29/30,0.000397489456592163,0.63
DP,45A,0.0000158995782636865,0.75
DP,45B,0.000675732076206678,0.788235294117647
DP,46d,0.000755229967525111,0.489473684210526
DP,46v,0.000131171520675414,0.0909090909090909
DP,7A,0.117974870716554,0.344642857142857
DP,7m,0.000234518779389376,0
DP,8B,0.00112489516215582,0.360424028268551
DP,8m,0.00193179875903791,0.516460905349794
DP,8r,0.000441213296817301,0.423423423423423
DP,9/46d,0.000783054229486562,0.365482233502538
DP,ENTORHINAL,0.00046108776964691,0.0517241379310344
DP,F2,0.00153828419701167,0.330749354005167
DP,F4,0.0000158995782636865,0
DP,F5,0.0000158995782636865,0
DP,F7,0.000647907814245227,0.0858895705521472
DP,FST,0.0103704999224895,0.266385588348026
DP,INSULA,0.00000397489456592163,1
DP,IPa,0.000779079334920641,0.23469387755102
DP,LIP,0.0202043890785796,0.368089710800708
DP,MIP,0.00648702793158411,0.251838235294117
DP,MST,0.05184057492875,0.302100904769207
DP,MT,0.16242214175269,0.481229504184817
DP,PBc,0.000143096204373179,0
DP,PERIRHINAL,0.0000397489456592163,0.2
DP,PGa,0.00089832617189829,0.0929203539823008
DP,PIP,0.0371056407728785,0.437279057311194
DP,Pro.St.,0.000266317935916749,0.208955223880597
DP,STPc,0.000337866038103339,0
DP,STPi,0.0000476987347910596,0
DP,STPr,0.00000794978913184327,1
DP,TEa/ma,0.000369665194630712,0.086021505376344
DP,TEa/mp,0.000214644306559768,0.037037037037037
DP,TEad,0.0000317991565273731,0
DP,TEav,0.0000476987347910596,0
DP,TEO,0.000337866038103339,0.152941176470588
DP,TEOm,0.00787029124052484,0.349494949494949
DP,TEpd,0.00121631773717202,0.166666666666666
DP,TEpv,0.0269577349460805,0.434974933647891
DP,TH/TF,0.0179983225944931,0.204946996466431
DP,TPt,0.0000953974695821193,0.0833333333333333
DP,V1,0.0000119246836977649,0
DP,V2,0.0790248788650881,0.914994215582717
DP,V3,0.00504016630958863,0.924290220820189
DP,V3A,0.032053549779592,0.718998015873015
DP,V4,0.337607669956554,0.501371637134279
DP,V4t,0.00790606529161813,0.219205630970336
DP,V6,0.0202043890785796,0.679126500098367
DP,V6A,0.0388267701199225,0.582207207207207
DP,VIP,0.000914225750161976,0.0608695652173913
F1,1,0.00121549075439208,0.888888888888888
F1,2,0.125465656758916,0.619662719770362
F1,3,0.00992650782753536,0.517006802721088
F1,5,0.108977749766468,0.558917690798306
F1,9,0.0000450181760885957,0
F1,23,0.0320529413750801,0.544943820224719
F1,44,0.000405163584797361,0.333333333333333
F1,24b,0.00424296309635015,0.0371352785145888
F1,24c,0.00432174490450519,0.114583333333333
F1,24d,0.0207646337208647,0.412466124661246
F1,29/30,0.0000450181760885957,0
F1,7A,0.000360145408708766,0.375
F1,7op,0.00659516279697928,0.233788395904436
F1,8B,0.000360145408708766,0.5
F1,8m,0.0000450181760885957,0
F1,F2,0.402046076103226,0.433306273269322
F1,F3,0.229941588916525,0.476824433458959
F1,F4,0.0294306326179194,0.407265774378585
F1,F5,0.00900363521771915,0.299999999999999
F1,F6,0.00779939900734921,0.122655122655122
F1,F7,0.00334259957457823,0.38047138047138
F1,INSULA,0.00265607238922715,0.610169491525423
F1,MB,0.00031512723262017,0.285714285714285
F1,MST,0.000191327248376532,0.470588235294117
F1,ProM,0.000360145408708766,0
F1,STPc,0.0000900363521771915,0.5
F2,3,0.00581084983678863,0.716867469879518
F2,5,0.0187627440513175,0.734141791044776
F2,12,0.000122517918245543,0
F2,13,0.0000875127987468167,0.1
F2,23,0.0835572202434606,0.643485546711353
F2,31,0.00010501535849618,1
F2,44,0.000638843430851762,0.698630136986301
F2,24a,0.00031504607548854,0.277777777777777
F2,24b,0.0211780972967296,0.194628099173553
F2,24c,0.0312420691526135,0.392997198879551
F2,24d,0.135224776623581,0.542583484338596
F2,45B,0.0000437563993734083,1
F2,46v,0.000455066553483446,0.326923076923076
F2,7A,0.00833996972057163,0.389296956977964
F2,7B,0.00005250767924809,0.333333333333333
F2,7m,0.00747359301297814,0.791569086651053
F2,7op,0.0124355687019226,0.622800844475721
F2,8B,0.000140020477994906,0.25
F2,8l,0.0000175025597493633,0
F2,8m,0.000236284556616405,0.592592592592592
F2,8r,0.000026253839624045,1
F2,9/46d,0.000166274317618951,0.578947368421052
F2,9/46v,0.000253787116365768,0.344827586206896
F2,AIP,0.00005250767924809,0.5
F2,F1,0.162756303109329,0.674588665447897
F2,F3,0.339829700093638,0.595951792336217
F2,F4,0.00419186305997252,0.757828810020876
F2,F5,0.0415423255651138,0.743206235517168
F2,F6,0.0756985709159964,0.477109826589595
F2,F7,0.0245123349289833,0.397001071046054
F2,INSULA,0.00647594710726443,0.433783783783783
F2,IPa,0.00005250767924809,0
F2,LIP,0.0000700102389974533,0.875
F2,MB,0.000306294795613858,0.342857142857142
F2,MIP,0.00220532252841978,0.773809523809523
F2,MST,0.000402558874235356,0.608695652173913
F2,MT,0.00000875127987468167,0
F2,OPRO,0.00021003071699236,0.0833333333333333
F2,Parainsula,0.0000962640786214983,0
F2,PBr,0.0000612589591227717,1
F2,PERIRHINAL,0.0000350051194987266,0
F2,PGa,0.000122517918245543,0.642857142857142
F2,ProM,0.000078761518872135,0
F2,SII,0.00005250767924809,0
F2,STPc,0.000376305034611311,0.883720930232558
F2,STPi,0.000446315273608765,0.88235294117647
F2,STPr,0.0000437563993734083,0.599999999999999
F2,TEa/ma,0.00005250767924809,0.5
F2,TEMPORAL_POLE,0.000026253839624045,0
F2,TPt,0.0135294786862578,0.528460543337645
F2,VIP,0.000078761518872135,1
F5,1,0.00239887224332783,0.681274900398406
F5,2,0.198709769908967,0.634610297477334
F5,3,0.0100160084103887,0.603053435114503
F5,5,0.0000955725993357704,0.4
F5,9,0.0000477862996678852,0.4
F5,10,0.0000907939693689819,0.842105263157894
F5,11,0.000148137528970444,0.193548387096774
F5,12,0.0118701168375026,0.526972624798711
F5,13,0.000114687119202924,0
F5,14,0.0000143358899003655,1
F5,23,0.000124244379136501,0.384615384615384
F5,25,0.00000477862996678852,1
F5,32,0.0000382290397343081,0.75
F5,44,0.00227462786419133,0.581932773109243
F5,24a,0.00074068764485222,0.206451612903225
F5,24b,0.00012902300910329,0.074074074074074
F5,24c,0.0082813657324445,0.50201961915753
F5,24d,0.000487420256612429,0.490196078431372
F5,29/30,0.0000143358899003655,0
F5,45A,0.0000286717798007311,0
F5,45B,0.000105129859269347,0.272727272727272
F5,46d,0.0000955725993357704,0.599999999999999
F5,46v,0.000109908489236136,0.391304347826086
F5,7A,0.0000716794495018278,0.2
F5,7B,0.0756361551143287,0.667108920899671
F5,7m,0.00000477862996678852,1
F5,7op,0.0000334504097675196,0.142857142857142
F5,8B,0.0000430076697010966,0.666666666666666
F5,8l,0.000821924354287625,0.581395348837209
F5,8m,0.0000286717798007311,1
F5,8r,0.000253267388239791,0.566037735849056
F5,9/46d,0.0000334504097675196,0.285714285714285
F5,9/46v,0.00279549853057128,0.256410256410256
F5,AIP,0.00326858289728334,0.576023391812865
F5,CORE,0.0000525649296346737,0.363636363636363
F5,ENTORHINAL,0.000114687119202924,0.25
F5,F1,0.00416696533103959,0.795871559633027
F5,F2,0.00110386352232814,0.445887445887445
F5,F3,0.0311041024538264,0.695498540482409
F5,F4,0.515012066040666,0.569320986508805
F5,F6,0.0000334504097675196,0.428571428571428
F5,F7,0.0000382290397343081,1
F5,Gu,0.00831003751224523,0.199539965497412
F5,INSULA,0.00600673786825317,0.231503579952267
F5,LB,0.0000477862996678852,0.8
F5,LIP,0.00649893675483238,0.473529411764705
F5,MB,0.0000286717798007311,0.666666666666666
F5,MIP,0.00000477862996678852,0
F5,OPAI,0.000286717798007311,0.233333333333333
F5,OPRO,0.0055766611712422,0.316195372750642
F5,Parainsula,0.0000238931498339426,1
F5,PBr,0.0000382290397343081,0.75
F5,PERIRHINAL,0.0000716794495018278,0.333333333333333
F5,ProM,0.0443695792416314,0.312008616047388
F5,SII,0.0576541705493035,0.545296311645254
F5,STPc,0.00000477862996678852,0
F5,STPi,0.000019114519867154,0.5
F5,STPr,0.0000382290397343081,0
F5,TEa/ma,0.0000669008195350393,0
F5,TEa/mp,0.000019114519867154,1
F5,TEav,0.000114687119202924,0.25
F5,TEMPORAL_POLE,0.0000477862996678852,0.4
F5,TEOm,0.0000143358899003655,1
F5,TEpd,0.0000286717798007311,0.333333333333333
F5,TEpv,0.0000477862996678852,0.2
F5,TH/TF,0.00000955725993357704,0
F5,V1,0.0000525649296346737,1
F5,V2,0.0000334504097675196,0.571428571428571
F5,V3,0.00000477862996678852,0
F5,V6,0.00000955725993357704,0
F5,V6A,0.0000143358899003655,1
F7,1,0.0000112838798492473,0
F7,3,0.000124122678341721,0.545454545454545
F7,5,0.0000451355193969894,0.25
F7,9,0.115761323373428,0.619066185788088
F7,10,0.00148947214010065,0.121212121212121
F7,11,0.000270813116381936,0.5
F7,12,0.0120963191983931,0.398320895522388
F7,13,0.00258400848547764,0.445414847161572
F7,14,0.0000225677596984947,1
F7,23,0.0303874884340231,0.680282213145191
F7,31,0.00482950057547787,0.915887850467289
F7,32,0.000259529236532689,0.217391304347826
F7,44,0.0101667757441718,0.705882352941176
F7,24a,0.0107873891358804,0.302301255230125
F7,24b,0.0647920380943783,0.293974225008707
F7,24c,0.0935433639502606,0.411580217129071
F7,24d,0.0180316399990972,0.590738423028785
F7,45A,0.0343481302611089,0.671813403416557
F7,45B,0.006386675994674,0.704946996466431
F7,46d,0.000902710387939789,0
F7,46v,0.0148044503622125,0.493140243902439
F7,7A,0.00218907269075398,0.5
F7,7B,0.0000564193992462368,0.599999999999999
F7,7m,0.00561937216492518,0.925702811244979
F7,7op,0.00038365191487441,0.735294117647058
F7,8B,0.103766559093678,0.379186602870813
F7,8l,0.00312563471824152,0.693140794223826
F7,8m,0.0369095709868881,0.555181901559156
F7,8r,0.00225677596984947,0.51
F7,9/46d,0.0250727810250276,0.451845184518451
F7,9/46v,0.00378009974949786,0.53731343283582
F7,F1,0.000315948635778926,0.357142857142857
F7,F2,0.0989596262778993,0.491220068415051
F7,F3,0.0100877885852271,0.589485458612975
F7,F4,0.00271941504366861,0.560165975103734
F7,F5,0.00203109837286452,0.605555555555555
F7,F6,0.242377739161833,0.468482309124767
F7,FST,0.0000789871589447315,0.857142857142857
F7,INSULA,0.00208751777211076,0.643243243243243
F7,IPa,0.0029789442802013,0.71590909090909
F7,LIP,0.000440071314120647,0.487179487179487
F7,MB,0.00157974317889463,0.442857142857142
F7,MST,0.000631897271557852,0.75
F7,OPRO,0.00108325246552774,0.239583333333333
F7,Parainsula,0.000564193992462368,0.12
F7,PBc,0.0000225677596984947,1
F7,PBr,0.0025501568459299,0.716814159292035
F7,PERIRHINAL,0.0000564193992462368,0
F7,PGa,0.00283225384216108,0.812749003984063
F7,ProM,0.000180542077587957,0.375
F7,SII,0.0000451355193969894,0.5
F7,STPc,0.00183927241542732,0.822085889570552
F7,STPi,0.011633680124574,0.762366634335596
F7,STPr,0.00656721807226196,0.716494845360824
F7,TEa/ma,0.000913994267789036,0.925925925925925
F7,TEa/mp,0.0000225677596984947,0
F7,TEav,0.0000677032790954841,0.333333333333333
F7,TEMPORAL_POLE,0.00059804563201011,0.547169811320754
F7,TEO,0.0000451355193969894,0.5
F7,TH/TF,0.0000451355193969894,1
F7,TPt,0.00173771749678409,0.74025974025974
F7,V2,0.0000902710387939789,0.625
F7,VIP,0.0000112838798492473,1
MT,1,0.00000297790099670346,1
MT,2,0.0000238232079736277,0
MT,23,0.000113160237874731,0.0263157894736842
MT,32,0.00000297790099670346,0
MT,24a,0.0000104226534884621,0
MT,24b,0.00000446685149505519,0
MT,29/30,0.0000178674059802207,0.166666666666666
MT,45A,0.00000297790099670346,0
MT,45B,0.000500287367446181,0.452380952380952
MT,7A,0.000452640951498926,0.661184210526315
MT,8l,0.00227511636148144,0.672774869109947
MT,8m,0.00062833711030443,0.407582938388625
MT,8r,0.0000804033269109935,0.703703703703703
MT,9/46d,0.00000595580199340692,1
MT,9/46v,0.000038712712957145,0.846153846153846
MT,DP,0.0146453171017876,0.837738918259455
MT,F1,0.00000297790099670346,0
MT,F2,0.00000595580199340692,0.5
MT,F4,0.0000208453069769242,0.142857142857142
MT,F5,0.00000297790099670346,0
MT,FST,0.0618569595035243,0.285865588291931
MT,INSULA,0.0000446685149505519,0.0666666666666666
MT,IPa,0.0013326106960248,0.0558659217877094
MT,LB,0.00000297790099670346,1
MT,LIP,0.0228673017536858,0.529105352259408
MT,MB,0.0000804033269109935,0.074074074074074
MT,MIP,0.0000119116039868138,0
MT,MST,0.00574288207214262,0.186932849364791
MT,OPRO,0.00000297790099670346,1
MT,PBr,0.0000178674059802207,0
MT,PERIRHINAL,0.000887414497017632,0.00335570469798657
MT,PGa,0.00606598433028495,0.039273441335297
MT,PIP,0.00932231907018019,0.61475802587446
MT,Pro.St.,0.00000893370299011039,0.333333333333333
MT,ProM,0.00000297790099670346,0
MT,SII,0.00000297790099670346,0
MT,STPc,0.00178078479602867,0.0501672240802675
MT,STPi,0.000217386772759352,0.0273972602739726
MT,STPr,0.000242698931231332,0.0122699386503067
MT,TEa/ma,0.00226618265849133,0.0578186596583442
MT,TEa/mp,0.0150562674393327,0.324367088607594
MT,TEad,0.00106013275482643,0.0168539325842696
MT,TEav,0.00115840348771764,0.00514138817480719
MT,TEMPORAL_POLE,0.0000238232079736277,0
MT,TEO,0.038200513985712,0.332709697536638
MT,TEOm,0.0884496154040862,0.362130496262877
MT,TEpd,0.0135524274359974,0.207866402988354
MT,TEpv,0.0189066934280702,0.234682627185383
MT,TH/TF,0.00941314505057964,0.165137614678899
MT,TPt,0.0000268011089703311,0.444444444444444
MT,V1,0.018994541507473,0.890491494865564
MT,V2,0.119462965334254,0.941682350155173
MT,V3,0.051044200984494,0.896388775450673
MT,V3A,0.0335162757178974,0.863349622390048
MT,V4,0.380927139696313,0.615316061852124
MT,V4t,0.0771127463096361,0.470747248503572
MT,V6A,0.00000297790099670346,1
MT,VIP,0.00149490630034513,0.513944223107569
PBr,9,0.00125281884239538,0.281818181818181
PBr,10,0.00887223525660007,0.596277278562259
PBr,11,0.000694744994419261,0.245901639344262
PBr,12,0.00793831575590533,0.665710186513629
PBr,13,0.00233479875173686,0.309756097560975
PBr,14,0.000136671146443133,0
PBr,23,0.0128214619256964,0.278481012658227
PBr,25,0.00102788091387439,0.124653739612188
PBr,31,0.00185929705473679,0.355283307810107
PBr,32,0.0026508507778866,0.297529538131041
PBr,24a,0.00131261246896426,0.292841648590021
PBr,24b,0.00105635406938338,0.353099730458221
PBr,24c,0.000111045306485045,0.41025641025641
PBr,24d,0.0000227785244071889,0
PBr,29/30,0.00806644495569576,0.208965760677726
PBr,45A,0.000375845652718616,0.439393939393939
PBr,45B,0.0000569463110179722,0.8
PBr,46d,0.00419694312202455,0.485074626865671
PBr,46v,0.000868431243024076,0.373770491803278
PBr,7A,0.0000227785244071889,0.5
PBr,7m,0.000216395981868294,0.157894736842105
PBr,8B,0.000925377554042049,0.353846153846153
PBr,8l,0.00000284731555089861,0
PBr,8m,0.000444181225940183,0.583333333333333
PBr,8r,0.00000284731555089861,0
PBr,9/46d,0.00412291291770119,0.558011049723756
PBr,CORE,0.0836712147787066,0.532804736949567
PBr,DP,0.0000569463110179722,1
PBr,ENTORHINAL,0.00804366643128858,0.0138053097345132
PBr,F6,0.0000227785244071889,1
PBr,F7,0.000133823830892234,0.680851063829787
PBr,FST,0.00010250335983235,0.555555555555555
PBr,INSULA,0.00132969636226965,0.310492505353319
PBr,IPa,0.0000540989954670736,0
PBr,LB,0.0505967973394683,0.615700619020821
PBr,LIP,0.00000854194665269583,1
PBr,MB,0.0922957335823785,0.53398118155175
PBr,MST,0.000116739937586843,0.634146341463414
PBr,OPAI,0.00254550010250336,0.45413870246085
PBr,OPRO,0.0026536980934375,0.0311158798283261
PBr,Parainsula,0.00765643151636636,0.309408702119747
PBr,PBc,0.104835311268536,0.587386946956734
PBr,PERIRHINAL,0.00113607890480854,0.037593984962406
PBr,PGa,0.00246577526707819,0.184757505773672
PBr,Pro.St.,0.00633812441630031,0.163971248876909
PBr,ProM,0.00000854194665269583,0
PBr,STPc,0.0528945809890435,0.701458793131291
PBr,STPi,0.284227580237352,0.565771415405267
PBr,STPr,0.0678002778979977,0.454308751889803
PBr,TEMPORAL_POLE,0.143296849730074,0.399964233910227
PBr,TH/TF,0.0255375731760096,0.242390456015163
PBr,TPt,0.000743149358784537,0.601532567049808
PBr,V2,0.0000113892622035944,1
PBr,V4,0.0000227785244071889,0
ProM,1,0.000022093466409646,1
ProM,2,0.0275174124132141,0.551987153753512
ProM,3,0.00011046733204823,0
ProM,9,0.000022093466409646,0
ProM,11,0.000055233666024115,0
ProM,12,0.131290424139321,0.643247791333613
ProM,13,0.00162386978110898,0.159863945578231
ProM,44,0.0110688266712326,0.529940119760479
ProM,24a,0.0020215521764826,0.459016393442622
ProM,24b,0.000104943965445818,0.421052631578947
ProM,24c,0.00246342150467553,0.354260089686098
ProM,24d,0.000115990698650641,0.619047619047619
ProM,46d,0.000011046733204823,1
ProM,46v,0.000314831896337455,0.596491228070175
ProM,7A,0.0000165700998072345,0.666666666666666
ProM,7B,0.00111019668708471,0.611940298507462
ProM,7op,0.0000718037658313495,0.23076923076923
ProM,9/46v,0.0180779788896928,0.650779101741521
ProM,AIP,0.00422537545084479,0.678431372549019
ProM,ENTORHINAL,0.00222591674077183,0.233250620347394
ProM,F1,0.000066280399228938,0
ProM,F2,0.000011046733204823,0.5
ProM,F3,0.00153549591547039,0.79136690647482
ProM,F4,0.00319250589619384,0.242214532871972
ProM,F5,0.314323746610033,0.760560905320868
ProM,Gu,0.175085197929842,0.622133190321461
ProM,INSULA,0.0240929251197189,0.366345712975699
ProM,LIP,0.000596523593060442,0.611111111111111
ProM,MB,0.000022093466409646,0
ProM,OPAI,0.0038939734547001,0.239716312056737
ProM,OPRO,0.0275118890466116,0.304758080706685
ProM,PERIRHINAL,0.00122618738573535,0.018018018018018
ProM,PGa,0.000022093466409646,0
ProM,SII,0.242553120978298,0.608370906772327
ProM,TEa/ma,0.00119304718612088,0.407407407407407
ProM,TEav,0.000309308529735044,0.232142857142857
ProM,TEMPORAL_POLE,0.00189451474462714,0.221574344023323
STPc,2,0.0000709647659936841,0.2
STPc,5,0.0000283859063974736,1
STPc,9,0.0000283859063974736,0.5
STPc,10,0.00144768122627115,0.411764705882352
STPc,12,0.00413014938083241,0.329896907216494
STPc,13,0.0021786183160061,0.185667752442996
STPc,23,0.00315083561011957,0.193693693693693
STPc,31,0.00178831210304084,0.103174603174603
STPc,24b,0.000468367455558315,0.424242424242424
STPc,24c,0.0000141929531987368,0
STPc,29/30,0.000340630876769683,0
STPc,45A,0.0000283859063974736,0
STPc,45B,0.000766419472731788,0.462962962962962
STPc,46d,0.00716744136536209,0.639603960396039
STPc,46v,0.00306567789092715,0.583333333333333
STPc,7A,0.00144768122627115,0.441176470588235
STPc,7B,0.000227087251179789,0.375
STPc,7m,0.0000425788595962104,0
STPc,7op,0.000823191285526735,0.689655172413793
STPc,8B,0.000794805379129262,0.5
STPc,8l,0.000510946315154525,0.805555555555555
STPc,8m,0.00725259908455451,0.553816046966731
STPc,8r,0.000496753361955788,0.514285714285714
